2024-08-03 02:18:07,137 INFO  Logger.cs: 70 - 
2024-08-03 02:20:15,724 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:20:15,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2024-08-03 02:20:15,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2024-08-03 02:20:15,725 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:20:15,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2024-08-03 02:20:15,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2024-08-03 02:20:15,726 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:20:15,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2024-08-03 02:20:15,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2024-08-03 02:20:15,727 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:20:15,727 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2024-08-03 02:20:15,727 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2024-08-03 02:20:15,729 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Assembly
2024-08-03 02:20:15,729 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assembly
2024-08-03 02:20:15,729 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:20:15,729 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:20:15,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-08-03 02:20:15,730 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:20:15,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-08-03 02:20:15,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2024-08-03 02:20:15,731 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:20:15,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2024-08-03 02:20:15,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2024-08-03 02:20:15,732 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:20:15,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2024-08-03 02:20:15,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2024-08-03 02:20:15,732 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:20:15,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2024-08-03 02:20:15,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2024-08-03 02:20:15,733 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:20:15,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2024-08-03 02:20:15,924 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-03 02:20:15,927 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-03 02:20:15,930 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-03 02:20:24,122 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:20:30,064 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:20:50,522 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-08-03 02:20:50,587 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:32:51,426 INFO  SwAddin.cs: 294 - Assembly export called for file Assembly
2024-08-03 02:32:51,426 INFO  SwAddin.cs: 299 - Save is required
2024-08-03 02:32:51,428 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-03 02:32:51,653 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-03 02:32:51,654 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2024-08-03 02:32:51,655 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:32:51,655 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assembly
2024-08-03 02:32:51,656 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:32:51,657 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:32:51,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-08-03 02:32:51,658 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:32:51,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-08-03 02:32:51,659 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2024-08-03 02:32:51,659 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:32:51,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2024-08-03 02:32:51,661 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2024-08-03 02:32:51,661 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:32:51,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2024-08-03 02:32:51,662 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2024-08-03 02:32:51,662 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:32:51,663 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2024-08-03 02:32:51,663 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2024-08-03 02:32:51,663 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:32:51,664 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2024-08-03 02:32:51,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2024-08-03 02:32:51,664 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:32:51,665 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assembly
2024-08-03 02:32:51,665 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:32:51,666 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:32:51,666 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-08-03 02:32:51,666 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:32:51,668 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-08-03 02:32:51,669 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2024-08-03 02:32:51,670 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:32:51,672 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2024-08-03 02:32:51,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2024-08-03 02:32:51,672 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:32:51,674 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2024-08-03 02:32:51,674 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2024-08-03 02:32:51,674 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:32:51,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2024-08-03 02:32:51,677 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2024-08-03 02:32:51,677 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:32:51,678 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2024-08-03 02:32:51,813 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-03 02:32:51,814 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-03 02:32:51,816 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-03 02:32:55,328 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:32:59,906 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:33:09,350 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:33:25,384 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:33:29,939 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:33:34,296 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:33:44,310 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-08-03 02:33:44,395 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:34:33,776 INFO  SwAddin.cs: 294 - Assembly export called for file Assembly
2024-08-03 02:34:35,404 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-03 02:34:35,520 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-03 02:34:35,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2024-08-03 02:34:35,521 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:34:35,521 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assembly
2024-08-03 02:34:35,522 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:34:35,522 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:34:35,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-08-03 02:34:35,523 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:34:35,523 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-08-03 02:34:35,523 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2024-08-03 02:34:35,524 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:34:35,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2024-08-03 02:34:35,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2024-08-03 02:34:35,524 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:34:35,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2024-08-03 02:34:35,526 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2024-08-03 02:34:35,526 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:34:35,527 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2024-08-03 02:34:35,528 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2024-08-03 02:34:35,528 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:34:35,528 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2024-08-03 02:34:35,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2024-08-03 02:34:35,529 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:34:35,530 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assembly
2024-08-03 02:34:35,530 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:34:35,531 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:34:35,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-08-03 02:34:35,531 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:34:35,532 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-08-03 02:34:35,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2024-08-03 02:34:35,533 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:34:35,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2024-08-03 02:34:35,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2024-08-03 02:34:35,535 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:34:35,535 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2024-08-03 02:34:35,535 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2024-08-03 02:34:35,536 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:34:35,536 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2024-08-03 02:34:35,537 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2024-08-03 02:34:35,538 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:34:35,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2024-08-03 02:34:35,586 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-03 02:34:35,586 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-03 02:34:35,593 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-03 02:34:38,557 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:34:43,325 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:34:45,670 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-08-03 02:34:45,959 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:12,591 INFO  SwAddin.cs: 294 - Assembly export called for file Assembly
2024-08-03 02:35:12,592 INFO  SwAddin.cs: 299 - Save is required
2024-08-03 02:35:12,592 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-03 02:35:12,836 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-03 02:35:12,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2024-08-03 02:35:12,838 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:35:12,838 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assembly
2024-08-03 02:35:12,838 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:35:12,839 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:35:12,839 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-08-03 02:35:12,839 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:35:12,839 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-08-03 02:35:12,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2024-08-03 02:35:12,840 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:35:12,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2024-08-03 02:35:12,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2024-08-03 02:35:12,841 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:35:12,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2024-08-03 02:35:12,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2024-08-03 02:35:12,842 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:35:12,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2024-08-03 02:35:12,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2024-08-03 02:35:12,843 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:35:12,844 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2024-08-03 02:35:12,844 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2024-08-03 02:35:12,844 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly
2024-08-03 02:35:12,844 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assembly
2024-08-03 02:35:12,844 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:35:12,846 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:35:12,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2024-08-03 02:35:12,846 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:35:12,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2024-08-03 02:35:12,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2024-08-03 02:35:12,848 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:35:12,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2024-08-03 02:35:12,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2024-08-03 02:35:12,849 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link2-1
2024-08-03 02:35:12,850 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2024-08-03 02:35:12,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2024-08-03 02:35:12,850 INFO  ExportHelperExtension.cs: 1136 - Found 39 in link3-1
2024-08-03 02:35:12,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2024-08-03 02:35:12,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2024-08-03 02:35:12,852 INFO  ExportHelperExtension.cs: 1136 - Found 30 in link4-1
2024-08-03 02:35:12,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2024-08-03 02:35:13,015 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-03 02:35:13,117 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-03 02:35:13,120 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-03 02:35:15,380 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:18,098 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:29,522 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:31,164 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:32,508 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:37,344 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:51,490 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:53,120 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:35:55,363 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:01,100 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:13,070 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:17,957 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:21,125 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:24,450 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:37,267 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:39,117 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:36:41,583 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-03 02:37:07,311 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-08-03 02:37:07,526 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2024-08-03 02:37:07,842 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2024-08-03 02:37:07,876 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2024-08-03 02:37:07,899 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2024-08-03 02:37:07,908 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2024-08-03 02:37:07,932 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2024-08-03 02:37:07,936 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2024-08-03 02:37:07,958 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2024-08-03 02:37:08,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2024-08-03 02:37:08,053 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Assembly
2024-08-03 02:37:08,054 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assembly
2024-08-03 02:37:08,054 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-03 02:37:08,055 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-08-03 02:37:08,055 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2024-08-03 02:37:08,056 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base-1
2024-08-03 02:37:08,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2024-08-03 02:37:08,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2024-08-03 02:37:08,057 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link1-1
2024-08-03 02:37:08,057 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
